filename,duration,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfccs_mean1,mfccs_var1,mfccs_mean2,mfccs_var2,mfccs_mean3,mfccs_var3,mfccs_mean4,mfccs_var4,mfccs_mean5,mfccs_var5,mfccs_mean6,mfccs_var6,mfccs_mean7,mfccs_var7,mfccs_mean8,mfccs_var8,mfccs_mean9,mfccs_var9,mfccs_mean10,mfccs_var10,mfccs_mean11,mfccs_var11,mfccs_mean12,mfccs_var12,mfccs_mean13,mfccs_var13,mfccs_mean14,mfccs_var14,mfccs_mean15,mfccs_var15,mfccs_mean16,mfccs_var16,mfccs_mean17,mfccs_var17,mfccs_mean18,mfccs_var18,mfccs_mean19,mfccs_var19,mfccs_mean20,mfccs_var20
.\wav-Data\Jazz\Jazz\A Walk In The Black Forest.wav,169.02965986394557,0.24047374725341797,0.1035080999135971,0.12138635665178299,0.0069063096307218075,814.1815154332576,96189.02396599532,787.8757408941498,108930.77465162601,1243.8574923001802,365007.7855760039,0.053928718986092035,0.0009513420319975741,-2.2061190065869596e-06,0.01789512299001217,2.8727804419759195e-06,0.0013218254316598177,112.34714673913044,-302.80419921875,9613.05078125,151.64027404785156,2795.35595703125,-5.790136814117432,391.7162780761719,1.6716140508651733,284.8159484863281,-6.065279483795166,131.29055786132812,-15.317912101745605,183.55137634277344,-10.365962028503418,174.1637420654297,-9.887001037597656,165.16627502441406,-13.668672561645508,195.92257690429688,-12.087873458862305,227.04849243164062,-9.121316909790039,198.04124450683594,-7.716839790344238,161.3056182861328,-6.321040153503418,146.3825225830078,-8.076033592224121,135.76318359375,-6.446043491363525,139.3877716064453,-2.5611793994903564,135.7549591064453,-0.12185823172330856,144.2811737060547,3.2119715213775635,134.97105407714844,3.9196653366088867,167.57748413085938,0.269917368888855,192.72787475585938
.\wav-Data\Jazz\Jazz\A Womans Worth (Album Version).wav,305.38884353741497,0.3205815255641937,0.11032678931951523,0.08100606501102448,0.0057975417003035545,640.7007384389445,142009.2207758858,711.9314391120771,250232.0376623691,1109.4126280601383,869231.7237152811,0.04121360294467042,0.0017925698483289528,-4.751581855089171e-06,0.010558783076703548,-5.798985512228683e-06,0.00046417914563789964,75.99954044117646,-350.63555908203125,12934.4736328125,142.70391845703125,4815.298828125,3.453563928604126,424.57379150390625,8.528879165649414,207.04656982421875,5.407006740570068,148.24444580078125,-10.925809860229492,160.4250946044922,-10.441004753112793,146.0474395751953,-10.379754066467285,94.18708038330078,-15.939875602722168,131.6134796142578,-19.346040725708008,174.5578155517578,-13.051587104797363,137.1566162109375,-6.906585693359375,71.69319915771484,-7.027489185333252,107.48316192626953,-10.507112503051758,109.92777252197266,-10.961270332336426,112.30416107177734,-7.233773708343506,68.55039978027344,-1.5194092988967896,50.54170608520508,0.7825754284858704,53.04458236694336,-2.954153537750244,92.06053924560547,-5.372254848480225,68.17765045166016
.\wav-Data\Jazz\Jazz\After Youve Gone.wav,232.7568253968254,0.2265259325504303,0.09280654788017273,0.03385961428284645,0.0007389482343569398,739.6521483422222,114730.78610397983,732.9237087018317,204195.353848681,1191.7290830540835,758292.5704977687,0.05530928538029925,0.0024409525190026695,-3.3624330626480514e-06,0.0013585244305431843,-7.054297839204082e-06,0.00020863875397481024,135.99917763157896,-433.744873046875,8948.1142578125,153.97340393066406,3714.792236328125,8.022600173950195,494.07904052734375,-4.143962860107422,157.2931671142578,0.24787475168704987,108.60577392578125,-12.349045753479004,137.02745056152344,-11.311477661132812,103.64566040039062,-10.412734985351562,93.31787109375,-14.226786613464355,131.53187561035156,-14.522375106811523,155.70204162597656,-12.049702644348145,131.76927185058594,-9.515060424804688,107.90869140625,-8.668134689331055,121.7930908203125,-8.897631645202637,133.51358032226562,-7.242956638336182,139.4092254638672,-5.710752010345459,106.70451354980469,-4.142569065093994,99.67150115966797,-0.9830839037895203,111.08116912841797,-0.16345809400081635,144.1113739013672,-1.6397634744644165,147.2436981201172
.\wav-Data\Jazz\Jazz\Alfie.wav,520.5913832199547,0.26772740483283997,0.08903005719184875,0.03394833207130432,0.0006559990579262376,550.4520340211022,18089.56585543921,523.1978219064259,23879.292978702775,862.1737601345418,73670.2488644146,0.03802654929390973,0.00039229490753740304,-1.6692656572558917e-06,0.001572732930071652,-1.296255777560873e-05,5.40352521056775e-05,123.046875,-411.1301574707031,3936.685791015625,165.8475799560547,1581.6019287109375,29.56845474243164,445.4967346191406,-3.970463991165161,117.35797119140625,1.9380258321762085,149.00889587402344,-6.64146614074707,152.6832733154297,-10.866929054260254,125.56803894042969,-10.916586875915527,99.67809295654297,-15.445611953735352,111.73241424560547,-17.420734405517578,126.43850708007812,-12.889206886291504,101.87767028808594,-7.142995834350586,83.88875579833984,-5.909418106079102,80.29083251953125,-7.572471618652344,81.29838562011719,-7.409738540649414,95.15320587158203,-6.216640472412109,83.52710723876953,-4.367682456970215,85.94499206542969,-1.1541073322296143,79.2086181640625,0.09714481979608536,96.63731384277344,-1.7815313339233398,116.53431701660156
.\wav-Data\Jazz\Jazz\All Blues.wav,287.13795918367344,0.26900967955589294,0.10113351792097092,0.04054344817996025,0.0010711443610489368,715.0209729783871,195573.2293367824,773.3324827007422,315993.18139795057,1237.9937673565487,1324257.1135890798,0.049694452095293926,0.003649369291554624,-4.706615072791465e-06,0.0021972800604999065,2.1471050786203705e-05,0.000197997986106202,123.046875,-420.6636962890625,11228.712890625,146.68421936035156,4120.54541015625,1.4314266443252563,431.62554931640625,8.883091926574707,172.53260803222656,8.04875659942627,117.9302978515625,-13.878211975097656,111.25724792480469,-11.80318832397461,84.22047424316406,-8.596668243408203,80.82291412353516,-13.788633346557617,124.36315155029297,-17.862520217895508,101.5181655883789,-15.018174171447754,79.96529388427734,-11.26502513885498,95.63050842285156,-10.519684791564941,81.88060760498047,-6.949734687805176,51.689308166503906,-3.9921982288360596,84.3492202758789,-6.544410705566406,133.55935668945312,-8.496414184570312,127.2635269165039,-5.181159973144531,80.03641510009766,-2.734995126724243,88.91582489013672,-6.634265899658203,102.15203857421875
.\wav-Data\Jazz\Jazz\Answer Me My Love.wav,284.5837641723356,0.24757134914398193,0.09117311239242554,0.051357731223106384,0.0013731967192143202,562.8409790926518,25606.74582668589,528.2073821421634,35116.08976193436,894.8928318862436,98499.52969159311,0.039128430119013624,0.00046645566075989033,-1.2194043392810272e-06,0.0036332192830741405,-1.1621664270933252e-05,8.669043018016964e-05,135.99917763157896,-378.8863830566406,4215.572265625,169.16197204589844,1716.2762451171875,24.375627517700195,479.3812561035156,-5.290541648864746,119.29158782958984,3.6701302528381348,138.74868774414062,-5.036436080932617,155.02117919921875,-9.226874351501465,118.85076904296875,-8.497393608093262,101.24494171142578,-11.579900741577148,121.67658996582031,-12.512351036071777,122.49888610839844,-10.49583625793457,100.46749114990234,-8.473040580749512,99.77210235595703,-7.759274482727051,92.01001739501953,-8.664271354675293,100.53797912597656,-8.102473258972168,112.23146057128906,-6.115898132324219,108.85851287841797,-4.12277889251709,96.25887298583984,-1.9554671049118042,92.88059997558594,-1.6875455379486084,135.54762268066406,-3.624297857284546,155.7833709716797
.\wav-Data\Jazz\Jazz\Back At One.wav,247.73369614512472,0.24393601715564728,0.09443055093288422,0.09750723838806152,0.003282867604866624,678.9767697521856,86932.84757360355,768.9787862822936,133037.83557627755,1115.5399992495022,478566.4656193488,0.04195109316424555,0.0014087926017141551,-2.288688619955792e-06,0.01160384900867939,5.997263542667497e-06,0.00028151532751508057,129.19921875,-320.7171630859375,9481.2744140625,163.78598022460938,2749.066650390625,-2.9882845878601074,357.2777099609375,16.23372459411621,303.047607421875,2.6959080696105957,158.3372344970703,-9.503630638122559,114.00030517578125,-7.446889877319336,94.83715057373047,-10.75717830657959,81.3691177368164,-16.560819625854492,113.44355773925781,-20.505319595336914,122.33187866210938,-14.392178535461426,93.92416381835938,-10.717253684997559,64.49955749511719,-10.41020679473877,71.79010009765625,-8.733906745910645,80.01631164550781,-8.460708618164062,97.72337341308594,-6.749765872955322,89.5924072265625,-5.312004089355469,115.65046691894531,-4.454809665679932,140.61602783203125,-2.198174238204956,146.4996795654297,-4.539785385131836,143.33453369140625
.\wav-Data\Jazz\Jazz\Beautiful Love.wav,516.8878004535147,0.246312215924263,0.09179005771875381,0.04248811677098274,0.000803353963419795,625.2750665788634,33834.71872896121,584.2410855585429,54385.53062741677,962.4981958971829,173529.37032705714,0.04372410427007996,0.0005834115177286938,-2.03637841877935e-06,0.002155101392418146,-3.844919774564914e-06,0.0001321988384006545,123.046875,-400.6206359863281,5735.673828125,172.40789794921875,2174.24560546875,13.530699729919434,488.4935607910156,-5.36313009262085,123.51570129394531,1.3736528158187866,118.3546142578125,-13.97225284576416,151.03749084472656,-14.635285377502441,115.5467529296875,-11.077675819396973,95.6444091796875,-15.053949356079102,107.66032409667969,-16.3310604095459,128.1011199951172,-13.268939018249512,112.8193359375,-9.995607376098633,97.63545227050781,-8.36178207397461,100.20842742919922,-8.15678596496582,99.23748016357422,-6.887509822845459,114.56169128417969,-6.070826053619385,109.22608184814453,-4.754735946655273,104.62256622314453,-1.7965116500854492,93.77885437011719,-0.9782133102416992,127.69437408447266,-2.8896288871765137,169.85037231445312
.\wav-Data\Jazz\Jazz\Because Of You.wav,271.6038095238095,0.6106866002082825,0.13829877972602844,0.0634077861905098,0.010643857531249523,292.49283078980636,126341.96079784716,330.80446133353536,189471.71839945347,541.9849058566368,559099.9718037881,0.018586786002414944,0.001431399204680104,-1.6517216863576323e-05,0.012950997799634933,-2.6520983738009818e-05,0.00039113525417633355,54.978390957446805,-388.25665283203125,15168.115234375,81.44974517822266,8141.1552734375,3.9922356605529785,250.89027404785156,2.654266595840454,98.53528594970703,8.790948867797852,147.68954467773438,0.4799934923648834,42.479835510253906,-2.4746057987213135,31.615535736083984,-3.5828657150268555,41.30280685424805,-7.827813625335693,101.84375762939453,-8.479874610900879,106.17698669433594,-4.755092144012451,37.954559326171875,-3.038317918777466,40.13563537597656,-3.7102863788604736,35.83706283569336,-3.975334405899048,36.642391204833984,-4.567037582397461,47.29150390625,-4.462713718414307,57.74590301513672,-3.939478874206543,51.3459358215332,-4.825724124908447,66.33992767333984,-6.195813179016113,97.8187484741211,-6.371639251708984,105.6426773071289
.\wav-Data\Jazz\Jazz\Beginnings.wav,332.9973696145125,0.27810537815093994,0.08929214626550674,0.08678808808326721,0.0056297387927770615,600.7661777393013,18118.64852238618,705.2692534650453,39224.16668665311,1036.716680030679,82864.53054462366,0.0332579723778936,0.0001541958784912506,-1.9070675989496522e-06,0.011568885296583176,-1.5503350368817337e-05,0.0004097777418792248,28.08678668478261,-313.27667236328125,6739.515625,164.29190063476562,1229.8421630859375,3.9844377040863037,332.8337707519531,9.479520797729492,263.5170593261719,12.762494087219238,169.09556579589844,-3.259291410446167,122.65164947509766,-6.219318389892578,96.69050598144531,-7.270583152770996,53.4854621887207,-19.715776443481445,59.01200485229492,-23.107311248779297,97.9002685546875,-13.085803031921387,73.0421371459961,-8.38559627532959,63.845157623291016,-9.957427978515625,85.18930053710938,-10.758111953735352,79.25017547607422,-12.37062931060791,60.111873626708984,-11.531508445739746,56.32404708862305,-8.713997840881348,74.03446197509766,-7.056511402130127,98.56544494628906,-7.339599132537842,159.8092041015625,-8.18042278289795,134.99244689941406
